UNIQUE_ID,Test ID,Shot X,Shot Y,Step Pitch X,Step Pitch Y,Map Shift X,Map Shift Y,Coordinate X,Coordinate Y,Wafer X,Wafer Y,Radius
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,23,3,-3,22583.68,32940,2814.357,0,-11291.84,-9215.3,59273.557,-108035.3,123227.3533
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,24,3,-3,22583.68,32940,2814.357,0,11291.84,-5693.5,81857.237,-104513.5,132754.2049
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,25,3,-3,22583.68,32940,2814.357,0,-5574.62,-9882,64990.777,-108702,126648.829
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,26,3,-3,22583.68,32940,2814.357,0,1662.5,-9882,72227.897,-108702,130510.5126
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,27,3,-3,22583.68,32940,2814.357,0,7308.42,-9882,77873.817,-108702,133717.823
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,28,3,-3,22583.68,32940,2814.357,0,11291.84,-11789.6,81857.237,-110609.6,137604.8359
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,29,3,-3,22583.68,32940,2814.357,0,-7308.42,-16470,63256.977,-115290,131503.7233
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,30,3,-3,22583.68,32940,2814.357,0,-1657.5,-16470,68907.897,-115290,134313.3738
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,31,3,-3,22583.68,32940,2814.357,0,5574.62,-16470,76140.017,-115290,138163.2595
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,1,3,-2,22583.68,32940,2814.357,0,0,-2313.7,70565.397,-68193.7,98131.82956
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,2,3,-2,22583.68,32940,2814.357,0,-10237.04,16470,60328.357,-49410,77979.86124
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,3,3,-2,22583.68,32940,2814.357,0,11153.04,16470,81718.437,-49410,95494.76973
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,4,3,-2,22583.68,32940,2814.357,0,10237.04,-16470,80802.437,-82350,115371.3843
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,5,3,-2,22583.68,32940,2814.357,0,-11153.04,-16470,59412.357,-82350,101544.821
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,6,3,-2,22583.68,32940,2814.357,0,-5507.12,16470,65058.277,-49410,81694.10937
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,7,3,-2,22583.68,32940,2814.357,0,1743.7,16470,72309.097,-49410,87578.27133
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,8,3,-2,22583.68,32940,2814.357,0,7375.92,16470,77941.317,-49410,92283.24331
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,9,3,-2,22583.68,32940,2814.357,0,-11291.84,11789.6,59273.557,-54090.4,80244.16447
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,10,3,-2,22583.68,32940,2814.357,0,-5574.62,9882,64990.777,-55998,85787.97759
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,11,3,-2,22583.68,32940,2814.357,0,1662.5,9882,72227.897,-55998,91392.80666
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,12,3,-2,22583.68,32940,2814.357,0,7308.42,9882,77873.817,-55998,95917.19021
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,13,3,-2,22583.68,32940,2814.357,0,-11291.84,5693.5,59273.557,-60186.5,84473.48307
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,14,3,-2,22583.68,32940,2814.357,0,11291.84,9215.3,81857.237,-56664.7,99556.49389
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,15,3,-2,22583.68,32940,2814.357,0,-5574.62,3294,64990.777,-62586,90226.42901
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,16,3,-2,22583.68,32940,2814.357,0,1662.5,3294,72227.897,-62586,95571.31631
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,17,3,-2,22583.68,32940,2814.357,0,7308.42,3294,77873.817,-62586,99906.65028
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,18,3,-2,22583.68,32940,2814.357,0,-11291.84,-2444.7,59273.557,-68324.7,90452.3034
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,19,3,-2,22583.68,32940,2814.357,0,11291.84,2811.7,81857.237,-63068.3,103335.462
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,20,3,-2,22583.68,32940,2814.357,0,-5574.62,-3294,64990.777,-69174,94914.92702
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,21,3,-2,22583.68,32940,2814.357,0,1662.5,-3294,72227.897,-69174,100009.5564
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,22,3,-2,22583.68,32940,2814.357,0,7308.42,-3294,77873.817,-69174,104160.3267
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,23,3,-2,22583.68,32940,2814.357,0,-11291.84,-9215.3,59273.557,-75095.3,95669.52828
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,24,3,-2,22583.68,32940,2814.357,0,11291.84,-5693.5,81857.237,-71573.5,108735.3353
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,25,3,-2,22583.68,32940,2814.357,0,-5574.62,-9882,64990.777,-75762,99818.24352
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,26,3,-2,22583.68,32940,2814.357,0,1662.5,-9882,72227.897,-75762,104674.4943
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,27,3,-2,22583.68,32940,2814.357,0,7308.42,-9882,77873.817,-75762,108647.1906
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,28,3,-2,22583.68,32940,2814.357,0,11291.84,-11789.6,81857.237,-77669.6,112841.3666
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,29,3,-2,22583.68,32940,2814.357,0,-7308.42,-16470,63256.977,-82350,103841.0691
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,30,3,-2,22583.68,32940,2814.357,0,-1657.5,-16470,68907.897,-82350,107377.003
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,31,3,-2,22583.68,32940,2814.357,0,5574.62,-16470,76140.017,-82350,112155.3596
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,1,3,-1,22583.68,32940,2814.357,0,0,-2313.7,70565.397,-35253.7,78881.54802
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,2,3,-1,22583.68,32940,2814.357,0,-10237.04,16470,60328.357,-16470,62536.16201
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,3,3,-1,22583.68,32940,2814.357,0,11153.04,16470,81718.437,-16470,83361.64493
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,4,3,-1,22583.68,32940,2814.357,0,10237.04,-16470,80802.437,-49410,94712.1002
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,5,3,-1,22583.68,32940,2814.357,0,-11153.04,-16470,59412.357,-49410,77273.38652
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,6,3,-1,22583.68,32940,2814.357,0,-5507.12,16470,65058.277,-16470,67110.65717
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,7,3,-1,22583.68,32940,2814.357,0,1743.7,16470,72309.097,-16470,74161.08419
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,8,3,-1,22583.68,32940,2814.357,0,7375.92,16470,77941.317,-16470,79662.4742
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,9,3,-1,22583.68,32940,2814.357,0,-11291.84,11789.6,59273.557,-21150.4,62934.04468
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,10,3,-1,22583.68,32940,2814.357,0,-5574.62,9882,64990.777,-23058,68959.93372
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,11,3,-1,22583.68,32940,2814.357,0,1662.5,9882,72227.897,-23058,75819.12997
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,12,3,-1,22583.68,32940,2814.357,0,7308.42,9882,77873.817,-23058,81215.77887
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,13,3,-1,22583.68,32940,2814.357,0,-11291.84,5693.5,59273.557,-27246.5,65235.92815
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,14,3,-1,22583.68,32940,2814.357,0,11291.84,9215.3,81857.237,-23724.7,85225.9857
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,15,3,-1,22583.68,32940,2814.357,0,-5574.62,3294,64990.777,-29646,71433.09045
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,16,3,-1,22583.68,32940,2814.357,0,1662.5,3294,72227.897,-29646,78075.31249
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,17,3,-1,22583.68,32940,2814.357,0,7308.42,3294,77873.817,-29646,83325.96648
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,18,3,-1,22583.68,32940,2814.357,0,-11291.84,-2444.7,59273.557,-35384.7,69032.10524
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,19,3,-1,22583.68,32940,2814.357,0,11291.84,2811.7,81857.237,-30128.3,87225.69409
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,20,3,-1,22583.68,32940,2814.357,0,-5574.62,-3294,64990.777,-36234,74409.03071
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,21,3,-1,22583.68,32940,2814.357,0,1662.5,-3294,72227.897,-36234,80807.00379
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,22,3,-1,22583.68,32940,2814.357,0,7308.42,-3294,77873.817,-36234,85890.82681
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,23,3,-1,22583.68,32940,2814.357,0,-11291.84,-9215.3,59273.557,-42155.3,72735.30008
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,24,3,-1,22583.68,32940,2814.357,0,11291.84,-5693.5,81857.237,-38633.5,90516.04593
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,25,3,-1,22583.68,32940,2814.357,0,-5574.62,-9882,64990.777,-42822,77830.10201
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,26,3,-1,22583.68,32940,2814.357,0,1662.5,-9882,72227.897,-42822,83967.80805
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,27,3,-1,22583.68,32940,2814.357,0,7308.42,-9882,77873.817,-42822,88871.00235
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,28,3,-1,22583.68,32940,2814.357,0,11291.84,-11789.6,81857.237,-44729.6,93280.99681
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,29,3,-1,22583.68,32940,2814.357,0,-7308.42,-16470,63256.977,-49410,80267.01215
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,30,3,-1,22583.68,32940,2814.357,0,-1657.5,-16470,68907.897,-49410,84791.78244
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,31,3,-1,22583.68,32940,2814.357,0,5574.62,-16470,76140.017,-49410,90767.01102
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,1,3,0,22583.68,32940,2814.357,0,0,-2313.7,70565.397,-2313.7,70603.31764
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,2,3,0,22583.68,32940,2814.357,0,-10237.04,16470,60328.357,16470,62536.16201
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,3,3,0,22583.68,32940,2814.357,0,11153.04,16470,81718.437,16470,83361.64493
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,4,3,0,22583.68,32940,2814.357,0,10237.04,-16470,80802.437,-16470,82463.89953
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,5,3,0,22583.68,32940,2814.357,0,-11153.04,-16470,59412.357,-16470,61652.97287
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,6,3,0,22583.68,32940,2814.357,0,-5507.12,16470,65058.277,16470,67110.65717
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,7,3,0,22583.68,32940,2814.357,0,1743.7,16470,72309.097,16470,74161.08419
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,8,3,0,22583.68,32940,2814.357,0,7375.92,16470,77941.317,16470,79662.4742
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,9,3,0,22583.68,32940,2814.357,0,-11291.84,11789.6,59273.557,11789.6,60434.66909
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,10,3,0,22583.68,32940,2814.357,0,-5574.62,9882,64990.777,9882,65737.77467
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,11,3,0,22583.68,32940,2814.357,0,1662.5,9882,72227.897,9882,72900.77523
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,12,3,0,22583.68,32940,2814.357,0,7308.42,9882,77873.817,9882,78498.31398
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,13,3,0,22583.68,32940,2814.357,0,-11291.84,5693.5,59273.557,5693.5,59546.3727
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,14,3,0,22583.68,32940,2814.357,0,11291.84,9215.3,81857.237,9215.3,82374.32248
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,15,3,0,22583.68,32940,2814.357,0,-5574.62,3294,64990.777,3294,65074.2002
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,16,3,0,22583.68,32940,2814.357,0,1662.5,3294,72227.897,3294,72302.97049
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,17,3,0,22583.68,32940,2814.357,0,7308.42,3294,77873.817,3294,77943.45264
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,18,3,0,22583.68,32940,2814.357,0,-11291.84,-2444.7,59273.557,-2444.7,59323.95062
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,19,3,0,22583.68,32940,2814.357,0,11291.84,2811.7,81857.237,2811.7,81905.51206
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,20,3,0,22583.68,32940,2814.357,0,-5574.62,-3294,64990.777,-3294,65074.2002
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,21,3,0,22583.68,32940,2814.357,0,1662.5,-3294,72227.897,-3294,72302.97049
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,22,3,0,22583.68,32940,2814.357,0,7308.42,-3294,77873.817,-3294,77943.45264
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,23,3,0,22583.68,32940,2814.357,0,-11291.84,-9215.3,59273.557,-9215.3,59985.63423
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,24,3,0,22583.68,32940,2814.357,0,11291.84,-5693.5,81857.237,-5693.5,82055.00101
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,25,3,0,22583.68,32940,2814.357,0,-5574.62,-9882,64990.777,-9882,65737.77467
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,26,3,0,22583.68,32940,2814.357,0,1662.5,-9882,72227.897,-9882,72900.77523
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,27,3,0,22583.68,32940,2814.357,0,7308.42,-9882,77873.817,-9882,78498.31398
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,28,3,0,22583.68,32940,2814.357,0,11291.84,-11789.6,81857.237,-11789.6,82701.88582
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,29,3,0,22583.68,32940,2814.357,0,-7308.42,-16470,63256.977,-16470,65365.93944
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,30,3,0,22583.68,32940,2814.357,0,-1657.5,-16470,68907.897,-16470,70848.84734
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,31,3,0,22583.68,32940,2814.357,0,5574.62,-16470,76140.017,-16470,77900.98259
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,1,3,1,22583.68,32940,2814.357,0,0,-2313.7,70565.397,30626.3,76924.93422
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,2,3,1,22583.68,32940,2814.357,0,-10237.04,16470,60328.357,49410,77979.86124
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,3,3,1,22583.68,32940,2814.357,0,11153.04,16470,81718.437,49410,95494.76973
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,4,3,1,22583.68,32940,2814.357,0,10237.04,-16470,80802.437,16470,82463.89953
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,5,3,1,22583.68,32940,2814.357,0,-11153.04,-16470,59412.357,16470,61652.97287
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,6,3,1,22583.68,32940,2814.357,0,-5507.12,16470,65058.277,49410,81694.10937
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,7,3,1,22583.68,32940,2814.357,0,1743.7,16470,72309.097,49410,87578.27133
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,8,3,1,22583.68,32940,2814.357,0,7375.92,16470,77941.317,49410,92283.24331
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,9,3,1,22583.68,32940,2814.357,0,-11291.84,11789.6,59273.557,44729.6,74256.93015
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,10,3,1,22583.68,32940,2814.357,0,-5574.62,9882,64990.777,42822,77830.10201
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,11,3,1,22583.68,32940,2814.357,0,1662.5,9882,72227.897,42822,83967.80805
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,12,3,1,22583.68,32940,2814.357,0,7308.42,9882,77873.817,42822,88871.00235
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,13,3,1,22583.68,32940,2814.357,0,-11291.84,5693.5,59273.557,38633.5,70752.39842
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,14,3,1,22583.68,32940,2814.357,0,11291.84,9215.3,81857.237,42155.3,92074.29917
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,15,3,1,22583.68,32940,2814.357,0,-5574.62,3294,64990.777,36234,74409.03071
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,16,3,1,22583.68,32940,2814.357,0,1662.5,3294,72227.897,36234,80807.00379
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,17,3,1,22583.68,32940,2814.357,0,7308.42,3294,77873.817,36234,85890.82681
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,18,3,1,22583.68,32940,2814.357,0,-11291.84,-2444.7,59273.557,30495.3,66658.21691
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,19,3,1,22583.68,32940,2814.357,0,11291.84,2811.7,81857.237,35751.7,89324.08019
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,20,3,1,22583.68,32940,2814.357,0,-5574.62,-3294,64990.777,29646,71433.09045
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,21,3,1,22583.68,32940,2814.357,0,1662.5,-3294,72227.897,29646,78075.31249
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,22,3,1,22583.68,32940,2814.357,0,7308.42,-3294,77873.817,29646,83325.96648
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,23,3,1,22583.68,32940,2814.357,0,-11291.84,-9215.3,59273.557,23724.7,63845.25002
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,24,3,1,22583.68,32940,2814.357,0,11291.84,-5693.5,81857.237,27246.5,86272.70143
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,25,3,1,22583.68,32940,2814.357,0,-5574.62,-9882,64990.777,23058,68959.93372
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,26,3,1,22583.68,32940,2814.357,0,1662.5,-9882,72227.897,23058,75819.12997
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,27,3,1,22583.68,32940,2814.357,0,7308.42,-9882,77873.817,23058,81215.77887
