UNIQUE_ID,UNIQUE_ID4,DieX,DieY,RK1,RK2,RK3,RK4,RK5,RK6,RK7,RK8,RK9,RK10,RK11,RK12,RK13,RK14,RK15,RK16,RK17,RK18,RK19,RK20
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_3_E1,-1,3,0.00016247650409018745,-0.0005385724837503185,-0.0001422327424335224,-2.3800382313756278e-05,0.00012228114810735672,-5.1196925423438864e-05,-0.0017842827774532102,0.0006865466497919309,-0.0013559847819313339,-0.0010686295754474856,-0.0006334274207613244,-0.0004451827385979456,0,-5.9146960336019995e-05,-0.00020276306917566252,-2.9490662962076794e-05,-9.334655066391302e-05,-0.0003031839886945226,-9.361513456362415e-05,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_4_E1,-1,4,0.00041938860404942694,0.00042451276515465783,0.00025394951945904853,0.0007944610683918468,-0.0002010878875307468,0.0010225970938888115,0.00010396779389970306,0.007382612795026718,0.0009485319182421393,0.0039053280813449174,0.0017509848885507897,0.0005105856673096961,0,-0.0018041392170821875,0.0013460521599822557,0.0015818012434882294,0.00041544244531142394,0.00422449942813157,-0.0005307933599337992,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_5_E1,-1,5,0.0006023973038213849,0.00013129550561831671,-2.4103181100529432e-06,-7.051662813749097e-07,3.6244019590993082e-06,-3.316769832246001e-07,2.7430159348700603e-05,-2.631640951496738e-07,1.5224950530239878e-05,2.464362406772527e-07,7.75951840716669e-06,9.165379550551164e-06,0,9.477609778033293e-05,-0.0003158153688194673,3.60448364735176e-05,-4.77114092200791e-05,-0.00011274654592494546,0.0002770968713109212,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_-5_E1,0,-5,8.953688606077983e-05,-0.0009391779161940039,-3.5662459159711746e-06,5.486403239577344e-06,1.0379292827220435e-06,-3.64479839299355e-06,4.3271810683961373e-05,-1.10551260211112e-05,1.815184877254259e-05,1.500082578445842e-05,-3.811577144670171e-06,5.504337135460222e-05,0,0.0002629778603138782,-0.00020721066332195765,-0.00010235206997565461,-6.731455620230515e-05,-0.00025537366461748256,-0.00010553295903103684,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_-4_E1,0,-4,0.0005354830483672806,0.0004013525603826561,0.00022839334374714538,6.507754058425305e-05,-0.000266407008922802,7.968396377090331e-05,-0.0006192156974818752,-0.0011014659424686702,0.0007155220065873329,-0.0011784551085621256,-0.003672614978175887,0.0003486537045707035,0,-0.00031645445152837375,-0.001046529773622335,0.00038121658958351214,-0.0005380837658387986,0.0008730237232996873,0.0005020358346544136,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_-3_E1,0,-3,-0.0005523429902807052,-0.0012495563446208954,-0.00019370754477173694,-0.0009840704699049373,0.00037677315111335475,-0.0003997409978439986,0.0032073189904353767,0.005230669177664335,0.0030602864421408853,0.008595789844573883,0.001961104657844475,0.006789886707866613,0,-0.0007003794064949741,0.0006793234816834554,-0.0003294261621786267,-0.00016291884043347952,0.0004266830064303694,-0.0007698666709144326,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_-2_E1,0,-2,3.82704345197208e-05,0.0005599353992332765,-0.00031464693742694984,0.000275792475358152,0.00034209055471091644,0.00025600577564935395,-0.00017563975153593857,-0.0038540037893284194,0.0010372336891608749,-0.0005168061599618952,0.004360587138753197,-0.0001247562658681855,0,0.00025340855646244367,0.0012730569490758457,-0.00015627223492554912,0.0005151404572013151,-0.0003719810865834168,-0.0005990305990402842,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_-1_E1,0,-1,-0.00011143848799196877,-0.0011116664284807473,-3.437859676297285e-05,-0.0009593667483937172,6.525509071599464e-05,-0.0003846457837766917,0.0005700983430867893,0.0051086248252982715,0.0004997837693038849,0.008404983622649461,0.00035460496842334847,0.006542799427082317,0,-0.0006804385645619197,0.0004753922607404547,-0.00031702991467411756,-2.8184356604197113e-05,0.00032676872632910197,-0.0002560674216786555,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_0_E1,0,0,8.500185772501766e-05,0.0005265371442575605,-0.0002854140903612029,5.575725090118777e-05,0.00030239012634529006,6.294659571591817e-05,-0.000574330679596966,-0.000968639890424468,0.0016597973911953794,-0.0005538197812299778,0.0036047263236307667,9.690916764322647e-05,0,-0.00024347385255119386,0.0013785859200456082,0.0002931845753321482,0.00048661939028576734,0.0005536505825401716,-0.0005573162452461309,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_1_E1,0,1,0.00013748397424631674,-0.0011038034746743027,-1.4638974458445011e-05,-0.0006551673026620096,0.000246399079272401,-0.00038557457774756986,0.00040339083539240944,0.003316825174699621,0.0024496425001062573,0.005226913046740474,0.001472588659100755,0.006330585197944072,0,-0.000719315815922543,0.00046374442358053527,-0.00011095828455489118,-0.0001859434713667278,0.0007245899826338664,-0.00035414221132416964,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_2_E1,0,2,0.0002606813097298817,0.0005823497999002298,9.519433818415068e-05,0.00029510926137924864,-0.00011050924651394605,0.00028373454316225395,-0.0003775375192520165,-0.003919060704879132,0.00043485435939559215,-0.0014442523175188288,-0.0016780332550285495,0.00033054847529940395,0,0.0002576536367592844,-0.0001472390490074866,-0.00017994364793475154,-0.00011374731176895026,-0.0004335639030106626,0.00010322160889105945,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_3_E1,0,3,-0.0002567268977578457,-0.0006856538786859779,5.0206841005096564e-05,-0.0005908941556250753,0.00010636312484369792,-0.00018392752850133524,-0.0006466400148328479,0.003225247049964927,0.0012158317235702264,0.005360031229603517,0.0007262169332687556,0.0032282656554982513,0,-0.0005024066166205469,0.0004823105788797768,-0.0002489393239052896,8.903891882500267e-05,0.00025535404546559153,-0.00034004255862796196,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_4_E1,0,4,0.0002623130441008485,0.000491268724242181,0.00022878965330663207,-1.5094428724764567e-05,-0.00024211436503017425,-1.748811583211431e-05,0.0003372058085184618,-0.00034534335756276023,-0.001169403686462253,0.0009249935535475374,-0.0030272175486178105,-0.0005983329261603612,0,-0.00021952821206220116,-0.000782772166844504,0.0003302726904394403,-0.00035401451646896497,0.0009555440532143062,0.00039223324307391025,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_5_E1,0,5,0.00011199103664622222,0.0005095029465280356,-1.1894433739092631e-05,-3.1328718384848614e-06,6.353989728187946e-07,8.186033315753808e-06,2.6680139788324367e-06,8.116049697184193e-06,0.00010558998854525398,-7.254687316641837e-05,5.572314978322992e-07,1.145974592713066e-05,0,0.0002070442155294306,-2.3676607378827434e-05,0.0006423768852617602,-0.0009374922934180741,-0.00010169743216496736,6.708946579704497e-05,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_1_-5_E1,1,-5,-0.00015211269269405642,0.0006507831719176998,-5.270126728856942e-07,7.161839902419929e-07,2.424898717275743e-07,2.6348640734467675e-06,-2.707854288103165e-06,-6.115241729939161e-07,-9.480215390669835e-08,4.555904934266636e-06,-1.0164388643222205e-06,8.708083234789016e-06,0,-2.2283641679974005e-05,-9.957321990899028e-06,2.309606956951096e-05,7.986145050282887e-06,-2.951117796845541e-06,-1.1345426334733068e-05,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_1_-4_E1,1,-4,0.00015553331791208174,0.00040945312157026004,-0.0002273017705778446,0.00017910113657947877,-0.00023158408504129796,-0.00017669514170734024,-0.003657461361841683,-0.0004576773210714193,-0.0013099247662884197,-0.0009357579591616735,-0.0006658733153026836,-0.002787948668227916,0,0.0002506514503817917,-0.0001985018653935486,-0.000310447776607925,3.84033606744229e-05,-0.00021807902795080566,0.00014687053871495476,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_1_-3_E1,1,-3,-0.0006533516822153578,0.0012989059252933564,6.861563890055366e-05,-0.0009233452938496951,-0.00041462530404868365,-0.00017248973530778543,0.0037315295629098207,-0.0073927094223320755,0.0009714920547416218,-0.0025822660310822333,0.0035206970054053855,-0.008409396777553507,0,2.436277707098046e-05,0.00018859739458108052,-0.00015774751077139785,0.00013121212968120636,-0.0009969075442786094,-7.284100310999812e-05,0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_1_-2_E1,1,-2,4.41896205863769e-05,0.0006345949779419676,-0.00016953938678610712,0.00031314003995799324,-0.00018014891209572627,-0.00030563332644121546,-0.0028239824957918195,-0.0009119823285144061,-0.001595815960586422,-0.001860340566021676,-0.0008012620239546079,-0.004889250820953478,0,0.000302544855939047,-0.00011260251388337119,-0.00026183734083531424,0.00011004027598124184,-0.0003629773495322115,4.4396371442133114e-05,0
